Rank,Name,Country,Rating,Year,Month
75,"Rogers, Ian",AUS,2565,1991,7
76,"Arencibia, Walter",CUB,2560,1991,7
77,"Yakovich, Yuri",URS,2560,1991,7
78,"Wahls, Matthias",GER,2560,1991,7
79,"Boensch, Uwe",GER,2560,1991,7
80,"Magerramov, Elmar",URS,2560,1991,7
81,"Lautier, Joel",FRA,2560,1991,7
81,"Machulsky, Anatoly D.",URS,2560,1991,7
83,"Dlugy, Maxim",USA,2560,1991,7
83,"Kozul, Zdenko",YUG,2560,1991,7
85,"Miles, Anthony J.",USA,2555,1991,7
86,"Stohl, Igor",CSR,2555,1991,7
87,"Ubilava, Elizbar",URS,2555,1991,7
88,"Hertneck, Gerald",GER,2555,1991,7
88,"Torre, Eugenio",PHI,2555,1991,7
90,"Kaidanov, Grigory S.",URS,2555,1991,7
91,"Smejkal, Jan",CSR,2555,1991,7
92,"Dzindzichashvili, Roman",USA,2555,1991,7
93,"Popovic, Petar",YUG,2550,1991,7
94,"Polgar, Judit                          w",HUN,2550,1991,7
94,"Barua, Dibyendu",IND,2550,1991,7
96,"Kovalev, Andrei",URS,2550,1991,7
96,"Krasenkov, Mikhail",URS,2550,1991,7
98,"Novikov, Igor A.",URS,2550,1991,7
99,"Spassky, Boris V.",FRA,2550,1991,7
100,"Hjartarson, Johann",ISL,2550,1991,7
1,"Kasparov, Garry",URS,2780,1992,1
2,"Karpov, Anatoly",URS,2725,1992,1
3,"Ivanchuk, Vassily",URS,2720,1992,1
4,"Short, Nigel D.",ENG,2685,1992,1
5,"Anand, Viswanathan",IND,2670,1992,1
6,"Gelfand, Boris",URS,2665,1992,1
7,"Shirov, Alexei",LAT,2655,1992,1
8,"Kamsky, Gata",USA,2655,1992,1
9,"Yusupov, Artur",URS,2655,1992,1
10,"Salov, Valery",URS,2655,1992,1
11,"Bareev, Evgeny",URS,2635,1992,1
12,"Nikolic, Predrag",YUG,2635,1992,1
13,"Gurevich, Mikhail",URS,2635,1992,1
14,"Sokolov, Ivan",YUG,2630,1992,1
15,"Speelman, Jonathan S.",ENG,2630,1992,1
16,"Polugaevsky, Lev",URS,2630,1992,1
17,"Khalifman, Alexander",GER,2625,1992,1
18,"Epishin, Vladimir",URS,2620,1992,1
19,"Timman, Jan H.",NED,2620,1992,1
20,"Adams, Michael",ENG,2620,1992,1
21,"Beliavsky, Alexander G.",URS,2620,1992,1
22,"Chernin, Alexander",HUN,2620,1992,1
23,"Hansen, Curt",DEN,2620,1992,1
24,"Piket, Jeroen",NED,2615,1992,1
25,"Ehlvest, Jaan",EST,2615,1992,1
26,"Granda Zuniga, Julio E.",PER,2615,1992,1
27,"Nunn, John D. M.",ENG,2615,1992,1
28,"Huebner, Robert",GER,2615,1992,1
29,"Dautov, Rustem",URS,2610,1992,1
30,"Ljubojevic, Ljubomir",YUG,2610,1992,1
31,"Azmaiparashvili, Zurab",URS,2610,1992,1
32,"Mecking, Henrique",BRA,2610,1992,1
33,"Psakhis, Lev",ISR,2605,1992,1
34,"Andersson, Ulf",SWE,2605,1992,1
35,"Akopian, Vladimir",URS,2605,1992,1
36,"Georgiev, Kiril",BUL,2605,1992,1
37,"Dorfman, Josif D.",FRA,2605,1992,1
38,"Seirawan, Yasser",USA,2600,1992,1
39,"Oll, Lembit",EST,2600,1992,1
40,"Agdestein, Simen",NOR,2600,1992,1
41,"Sax, Gyula",HUN,2600,1992,1
42,"Romanishin, Oleg M.",URS,2595,1992,1
43,"Yermolinsky, Alexey",USA,2595,1992,1
44,"Christiansen, Larry M.",USA,2595,1992,1
45,"Goldin, Alexander",URS,2595,1992,1
46,"Dolmatov, Sergey",URS,2595,1992,1
47,"Ribli, Zoltan",HUN,2595,1992,1
48,"Kramnik, Vladimir",URS,2590,1992,1
49,"Vaganian, Rafael A.",URS,2590,1992,1
50,"Vyzmanavin, Alexey",URS,2590,1992,1
51,"Chandler, Murray G.",ENG,2590,1992,1
52,"Bologan, Viktor",URS,2585,1992,1
53,"Ulibin, Mikhail",URS,2585,1992,1
54,"Rozentalis, Eduardas",LTU,2585,1992,1
55,"Kortschnoj, Viktor",SUI,2585,1992,1
56,"Rohde, Michael A.",USA,2585,1992,1
57,"Damljanovic, Branko",YUG,2585,1992,1
58,"Kurajica, Bojan",YUG,2585,1992,1
59,"Novikov, Igor A.",URS,2580,1992,1
60,"Lautier, Joel",FRA,2580,1992,1
61,"Hjartarson, Johann",ISL,2580,1992,1
62,"Vaiser, Anatoly V.",FRA,2580,1992,1
63,"Kengis, Edvins",LAT,2580,1992,1
64,"Hodgson, Julian M.",ENG,2580,1992,1
65,"Dreev, Alexey",URS,2580,1992,1
66,"Ruban, Vadim",URS,2580,1992,1
66,"Yudasin, Leonid",URS,2580,1992,1
68,"Eingorn, Vereslav S.",URS,2580,1992,1
69,"Pinter, Jozsef",HUN,2580,1992,1
70,"Tiviakov, Sergei",URS,2575,1992,1
71,"Lobron, Eric",GER,2575,1992,1
72,"Vladimirov, Evgeny",URS,2575,1992,1
73,"Portisch, Lajos",HUN,2575,1992,1
73,"Razuvaev, Yuri S.",URS,2575,1992,1
75,"Sorokin, Maxim",URS,2570,1992,1
76,"Kovalev, Andrei",URS,2570,1992,1
77,"Wolff, Patrick G.",USA,2570,1992,1
78,"Wahls, Matthias",GER,2570,1992,1
79,"De Firmian, Nick E.",USA,2570,1992,1
80,"Balashov, Yuri S.",URS,2565,1992,1
81,"Morovic Fernandez, Ivan",CHI,2565,1992,1
82,"Sokolov, Andrei",URS,2565,1992,1
83,"Magerramov, Elmar",URS,2565,1992,1
84,"Miles, Anthony J.",ENG,2565,1992,1
85,"Van Wely, Loek",NED,2560,1992,1
85,"Aseev, Konstantin N.",URS,2560,1992,1
87,"Kotronias, Vasilios",GRE,2560,1992,1
88,"Ivanov, Alexey",URS,2560,1992,1
89,"Dzindzichashvili, Roman",USA,2560,1992,1
90,"Ubilava, Elizbar",URS,2560,1992,1
91,"Hort, Vlastimil",GER,2560,1992,1
91,"Gulko, Boris F.",USA,2560,1992,1
93,"Sveshnikov, Evgeny",URS,2560,1992,1
94,"Stohl, Igor",CSR,2560,1992,1
94,"Gavrikov, Viktor",LTU,2560,1992,1
96,"Lputian, Smbat G.",URS,2560,1992,1
97,"Machulsky, Anatoly D.",URS,2560,1992,1
98,"Ivanov, Alexander",USA,2555,1992,1
99,"Petursson, Margeir",ISL,2555,1992,1
100,"Illescas Cordoba, Miguel",ESP,2555,1992,1
1,"Kasparov, Garry",RUS,2790,1992,7
2,"Ivanchuk, Vassily",UKR,2720,1992,7
3,"Karpov, Anatoly",RUS,2715,1992,7
4,"Shirov, Alexei",LAT,2710,1992,7
5,"Anand, Viswanathan",IND,2690,1992,7
6,"Gelfand, Boris",RUS,2685,1992,7
7,"Short, Nigel D.",ENG,2680,1992,7
8,"Bareev, Evgeny",RUS,2670,1992,7
9,"Timman, Jan H.",NED,2665,1992,7
10,"Salov, Valery",RUS,2655,1992,7
11,"Kamsky, Gata",USA,2655,1992,7
12,"Yusupov, Artur",RUS,2640,1992,7
13,"Polugaevsky, Lev",RUS,2640,1992,7
14,"Yudasin, Leonid",RUS,2635,1992,7
15,"Khalifman, Alexander",RUS,2635,1992,7
16,"Vaganian, Rafael A.",ARM,2635,1992,7
16,"Ehlvest, Jaan",EST,2635,1992,7
18,"Hansen, Curt",DEN,2635,1992,7
19,"Epishin, Vladimir",RUS,2630,1992,7
20,"Huebner, Robert",GER,2630,1992,7
21,"Gurevich, Mikhail",BEL,2625,1992,7
22,"Piket, Jeroen",NED,2625,1992,7
23,"Lobron, Eric",GER,2625,1992,7
24,"Christiansen, Larry M.",USA,2625,1992,7
25,"Kramnik, Vladimir",RUS,2625,1992,7
26,"Nikolic, Predrag",YUG,2625,1992,7
27,"Sokolov, Ivan",YUG,2625,1992,7
28,"Dautov, Rustem",RUS,2625,1992,7
29,"Agdestein, Simen",NOR,2620,1992,7
30,"Azmaiparashvili, Zurab",GEO,2620,1992,7
31,"Yermolinsky, Alexey",USA,2615,1992,7
32,"Dorfman, Josif D.",FRA,2610,1992,7
33,"Adams, Michael",ENG,2610,1992,7
34,"Gulko, Boris F.",USA,2610,1992,7
35,"Ribli, Zoltan",HUN,2610,1992,7
36,"Dolmatov, Sergey",RUS,2610,1992,7
37,"Georgiev, Kiril",BUL,2610,1992,7
38,"Sokolov, Andrei",RUS,2605,1992,7
39,"Seirawan, Yasser",USA,2605,1992,7
40,"Mecking, Henrique",BRA,2605,1992,7
40,"Andersson, Ulf",SWE,2605,1992,7
42,"Akopian, Vladimir",ARM,2600,1992,7
42,"Illescas Cordoba, Miguel",ESP,2600,1992,7
44,"Chernin, Alexander",HUN,2600,1992,7
45,"Oll, Lembit",EST,2600,1992,7
46,"Ljubojevic, Ljubomir",YUG,2600,1992,7
47,"Mozetic, Dejan",YUG,2595,1992,7
48,"Portisch, Lajos",HUN,2595,1992,7
49,"Nunn, John D. M.",ENG,2595,1992,7
49,"Damljanovic, Branko",YUG,2595,1992,7
51,"Beliavsky, Alexander G.",UKR,2595,1992,7
52,"Hjartarson, Johann",ISL,2595,1992,7
53,"Miles, Anthony J.",ENG,2595,1992,7
54,"Speelman, Jonathan S.",ENG,2590,1992,7
54,"Kengis, Edvins",LAT,2590,1992,7
56,"Dreev, Alexey",RUS,2590,1992,7
56,"Wolff, Patrick G.",USA,2590,1992,7
58,"Rozentalis, Eduardas",LTU,2590,1992,7
59,"Eingorn, Vereslav S.",UKR,2590,1992,7
60,"Kurajica, Bojan",YUG,2590,1992,7
61,"Pinter, Jozsef",HUN,2590,1992,7
62,"Tiviakov, Sergei",RUS,2585,1992,7
63,"Lputian, Smbat G.",ARM,2585,1992,7
63,"Novikov, Igor A.",UKR,2585,1992,7
65,"Vladimirov, Evgeny",KAZ,2585,1992,7
66,"Rohde, Michael A.",USA,2585,1992,7
67,"Vyzmanavin, Alexey",RUS,2580,1992,7
68,"Kudrin, Sergey",USA,2580,1992,7
69,"Kovalev, Andrei",RUS,2580,1992,7
70,"Hertneck, Gerald",GER,2580,1992,7
71,"Ruban, Vadim",RUS,2580,1992,7
72,"Lautier, Joel",FRA,2580,1992,7
73,"Kortschnoj, Viktor",SUI,2575,1992,7
74,"Polgar, Judit                          w",HUN,2575,1992,7
75,"Chandler, Murray G.",ENG,2575,1992,7
76,"Goldin, Alexander",RUS,2575,1992,7
77,"Serper, Grigory",RUS,2575,1992,7
78,"Ernst, Thomas",SWE,2570,1992,7
79,"Dvoirys, Semen I.",RUS,2570,1992,7
80,"Khenkin, Igor",RUS,2570,1992,7
81,"Tukmakov, Vladimir B.",UKR,2570,1992,7
82,"Psakhis, Lev",ISR,2570,1992,7
83,"Ulibin, Mikhail",RUS,2570,1992,7
84,"Benjamin, Joel",USA,2570,1992,7
85,"Morovic Fernandez, Ivan",CHI,2570,1992,7
86,"Ivanov, Alexey",RUS,2570,1992,7
87,"Nogueiras, Jesus",CUB,2570,1992,7
88,"De Firmian, Nick E.",USA,2570,1992,7
89,"Razuvaev, Yuri S.",RUS,2565,1992,7
90,"Petursson, Margeir",ISL,2565,1992,7
91,"Campora, Daniel H.",ARG,2565,1992,7
92,"Rogers, Ian",AUS,2565,1992,7
92,"Granda Zuniga, Julio E.",PER,2565,1992,7
94,"Dzindzichashvili, Roman",USA,2565,1992,7
95,"Sax, Gyula",HUN,2565,1992,7
96,"Pigusov, Evgeny",RUS,2565,1992,7
97,"Magerramov, Elmar",RUS,2565,1992,7
98,"Larsen, Bent",DEN,2565,1992,7
99,"Stohl, Igor",CSR,2560,1992,7
100,"Dlugy, Maxim",USA,2560,1992,7
1,"Kasparov, Garry",RUS,2805,1993,1
2,"Karpov, Anatoly",RUS,2725,1993,1
3,"Ivanchuk, Vassily",UKR,2710,1993,1
4,"Anand, Viswanathan",IND,2710,1993,1
5,"Gelfand, Boris",BLR,2690,1993,1
6,"Kramnik, Vladimir",RUS,2685,1993,1
7,"Shirov, Alexei",LAT,2670,1993,1
8,"Bareev, Evgeny",RUS,2670,1993,1
9,"Georgiev, Kiril",BUL,2660,1993,1
10,"Salov, Valery",RUS,2660,1993,1
11,"Azmaiparashvili, Zurab",GEO,2655,1993,1
12,"Kamsky, Gata",USA,2655,1993,1
13,"Short, Nigel D.",ENG,2655,1993,1
14,"Lautier, Joel",FRA,2645,1993,1
15,"Yusupov, Artur",GER,2645,1993,1
16,"Sokolov, Ivan",BIH,2640,1993,1
17,"Topalov, Veselin",BUL,2635,1993,1
18,"Timman, Jan H.",NED,2635,1993,1
19,"Polugaevsky, Lev",RUS,2635,1993,1
20,"Adams, Michael",ENG,2630,1993,1
21,"Nikolic, Predrag",BIH,2630,1993,1
22,"Khalifman, Alexander",RUS,2630,1993,1
23,"Agdestein, Simen",NOR,2630,1993,1
24,"Ehlvest, Jaan",EST,2625,1993,1
25,"Hjartarson, Johann",ISL,2625,1993,1
25,"Andersson, Ulf",SWE,2625,1993,1
27,"Gulko, Boris F.",USA,2625,1993,1
28,"Dautov, Rustem",RUS,2625,1993,1
29,"Vyzmanavin, Alexey",RUS,2620,1993,1
30,"Kaidanov, Grigory S.",RUS,2620,1993,1
31,"Lobron, Eric",GER,2620,1993,1
32,"Ribli, Zoltan",HUN,2620,1993,1
33,"Huebner, Robert",GER,2620,1993,1
34,"Epishin, Vladimir",RUS,2620,1993,1
34,"Christiansen, Larry M.",USA,2620,1993,1
36,"Romanishin, Oleg M.",UKR,2615,1993,1
37,"Akopian, Vladimir",ARM,2615,1993,1
38,"Vaganian, Rafael A.",ARM,2615,1993,1
39,"Dolmatov, Sergey",RUS,2615,1993,1
40,"Illescas Cordoba, Miguel",ESP,2615,1993,1
40,"Yermolinsky, Alexey",USA,2615,1993,1
42,"Lputian, Smbat G.",ARM,2610,1993,1
43,"Beliavsky, Alexander G.",UKR,2610,1993,1
44,"Gurevich, Mikhail",BEL,2610,1993,1
45,"Hansen, Curt",DEN,2610,1993,1
46,"Yudasin, Leonid",RUS,2610,1993,1
47,"Kortschnoj, Viktor",SUI,2605,1993,1
48,"Tukmakov, Vladimir B.",UKR,2605,1993,1
49,"Chernin, Alexander",HUN,2605,1993,1
50,"Ljubojevic, Ljubomir",YUG,2605,1993,1
51,"Mecking, Henrique",BRA,2605,1993,1
52,"Malaniuk, Vladimir P.",UKR,2600,1993,1
53,"Serper, Grigory",UZB,2600,1993,1
54,"Alterman, Boris",ISR,2600,1993,1
55,"Rohde, Michael A.",USA,2595,1993,1
56,"Speelman, Jonathan S.",ENG,2595,1993,1
57,"Rozentalis, Eduardas",LTU,2595,1993,1
58,"Polgar, Judit                          w",HUN,2595,1993,1
59,"Seirawan, Yasser",USA,2595,1993,1
60,"Ruban, Vadim",RUS,2595,1993,1
61,"Smirin, Ilia",ISR,2590,1993,1
62,"Piket, Jeroen",NED,2590,1993,1
63,"Granda Zuniga, Julio E.",PER,2590,1993,1
64,"Oll, Lembit",EST,2585,1993,1
65,"Dorfman, Josif D.",FRA,2585,1993,1
66,"Benjamin, Joel",USA,2585,1993,1
67,"Vladimirov, Evgeny",KAZ,2585,1993,1
68,"Wojtkiewicz, Aleksander",POL,2580,1993,1
69,"Zapata, Alonso",COL,2580,1993,1
70,"Kharlov, Andrei",RUS,2580,1993,1
71,"Pinter, Jozsef",HUN,2580,1993,1
72,"Portisch, Lajos",HUN,2580,1993,1
73,"Nunn, John D. M.",ENG,2580,1993,1
74,"Wolff, Patrick G.",USA,2580,1993,1
75,"Mozetic, Dejan",YUG,2580,1993,1
76,"Cvitan, Ognjen",CRO,2575,1993,1
77,"Psakhis, Lev",ISR,2575,1993,1
78,"Rogers, Ian",AUS,2575,1993,1
79,"Tiviakov, Sergei",RUS,2575,1993,1
80,"Pigusov, Evgeny",RUS,2575,1993,1
81,"Shabalov, Alexander",LAT,2575,1993,1
82,"Eingorn, Vereslav S.",UKR,2575,1993,1
83,"Kudrin, Sergey",USA,2575,1993,1
84,"Gavrikov, Viktor",LTU,2575,1993,1
85,"Morovic Fernandez, Ivan",CHI,2575,1993,1
85,"Khenkin, Igor",RUS,2575,1993,1
87,"Hertneck, Gerald",GER,2575,1993,1
88,"Miles, Anthony J.",ENG,2570,1993,1
89,"Malisauskas, Vidmantas",LTU,2570,1993,1
90,"Minasian, Artashes",ARM,2570,1993,1
91,"Vaiser, Anatoly V.",FRA,2570,1993,1
92,"Sherbakov, Ruslan",RUS,2570,1993,1
93,"Sax, Gyula",HUN,2570,1993,1
94,"Nogueiras, Jesus",CUB,2570,1993,1
95,"Hodgson, Julian M.",ENG,2565,1993,1
96,"Skembris, Spyridon",GRE,2565,1993,1
97,"Rausis, Igors",LAT,2565,1993,1
98,"Sturua, Zurab",GEO,2565,1993,1
99,"Spraggett, Kevin",CAN,2565,1993,1
100,"Hellers, Ferdinand",SWE,2565,1993,1
1,"Kasparov, Garry",RUS,2815,1993,7
2,"Karpov, Anatoly",RUS,2760,1993,7
3,"Anand, Viswanathan",IND,2725,1993,7
4,"Kramnik, Vladimir",RUS,2710,1993,7
5,"Ivanchuk, Vassily",UKR,2705,1993,7
6,"Shirov, Alexei",LAT,2685,1993,7
7,"Salov, Valery",RUS,2685,1993,7
8,"Topalov, Veselin",BUL,2670,1993,7
9,"Gelfand, Boris",BLR,2670,1993,7
10,"Short, Nigel D.",ENG,2665,1993,7
11,"Bareev, Evgeny",RUS,2660,1993,7
12,"Georgiev, Kiril",BUL,2660,1993,7
13,"Epishin, Vladimir",RUS,2655,1993,7
14,"Khalifman, Alexander",RUS,2645,1993,7
15,"Kamsky, Gata",USA,2645,1993,7
16,"Smirin, Ilia",ISR,2640,1993,7
17,"Kaidanov, Grigory S.",RUS,2640,1993,7
18,"Tiviakov, Sergei",RUS,2635,1993,7
19,"Malaniuk, Vladimir P.",UKR,2635,1993,7
20,"Polgar, Judit                          w",HUN,2635,1993,7
21,"Gulko, Boris F.",USA,2635,1993,7
22,"Beliavsky, Alexander G.",UKR,2635,1993,7
23,"Yusupov, Artur",GER,2630,1993,7
24,"Adams, Michael",ENG,2630,1993,7
24,"Dolmatov, Sergey",RUS,2630,1993,7
26,"Azmaiparashvili, Zurab",GEO,2630,1993,7
27,"Hodgson, Julian M.",ENG,2625,1993,7
28,"Illescas Cordoba, Miguel",ESP,2625,1993,7
29,"Kortschnoj, Viktor",SUI,2625,1993,7
30,"Nikolic, Predrag",BIH,2625,1993,7
31,"Dautov, Rustem",RUS,2625,1993,7
31,"Andersson, Ulf",SWE,2625,1993,7
33,"Benjamin, Joel",USA,2620,1993,7
34,"Lautier, Joel",FRA,2620,1993,7
35,"Ehlvest, Jaan",EST,2620,1993,7
36,"Timman, Jan H.",NED,2620,1993,7
37,"Chernin, Alexander",HUN,2615,1993,7
38,"Vaganian, Rafael A.",ARM,2615,1993,7
39,"Romanishin, Oleg M.",UKR,2615,1993,7
40,"Ribli, Zoltan",HUN,2610,1993,7
41,"Sokolov, Ivan",BIH,2610,1993,7
42,"Agdestein, Simen",NOR,2610,1993,7
43,"Yermolinsky, Alexey",USA,2605,1993,7
44,"Lutz, Christopher",GER,2605,1993,7
45,"Vyzmanavin, Alexey",RUS,2605,1993,7
46,"Gurevich, Mikhail",BEL,2605,1993,7
47,"Yudasin, Leonid",ISR,2605,1993,7
48,"Huebner, Robert",GER,2605,1993,7
49,"Granda Zuniga, Julio E.",PER,2605,1993,7
50,"Speelman, Jonathan S.",ENG,2605,1993,7
50,"Hjartarson, Johann",ISL,2605,1993,7
52,"Polugaevsky, Lev",RUS,2605,1993,7
53,"Tukmakov, Vladimir B.",UKR,2600,1993,7
54,"Akopian, Vladimir",ARM,2600,1993,7
55,"Rozentalis, Eduardas",LTU,2600,1993,7
56,"Oll, Lembit",EST,2595,1993,7
57,"Kozul, Zdenko",BIH,2595,1993,7
58,"Krasenkov, Mikhail",RUS,2595,1993,7
59,"Rogers, Ian",AUS,2595,1993,7
60,"Ljubojevic, Ljubomir",YUG,2595,1993,7
61,"Van Wely, Loek",NED,2590,1993,7
62,"Shabalov, Alexander",LAT,2590,1993,7
63,"Kotronias, Vasilios",GRE,2590,1993,7
64,"Dvoirys, Semen I.",RUS,2590,1993,7
65,"Greenfeld, Alon",ISR,2590,1993,7
65,"Piket, Jeroen",NED,2590,1993,7
67,"Nunn, John D. M.",ENG,2590,1993,7
68,"Hansen, Curt",DEN,2590,1993,7
69,"Ruban, Vadim",RUS,2590,1993,7
70,"Psakhis, Lev",ISR,2585,1993,7
71,"Portisch, Lajos",HUN,2585,1993,7
72,"Wolff, Patrick G.",USA,2585,1993,7
73,"Pigusov, Evgeny",RUS,2585,1993,7
74,"Alterman, Boris",ISR,2585,1993,7
75,"Vladimirov, Evgeny",KAZ,2585,1993,7
76,"Almasi, Zoltan",HUN,2580,1993,7
77,"Vaiser, Anatoly V.",FRA,2580,1993,7
78,"Nenashev, Alexander",UZB,2580,1993,7
79,"Sherbakov, Ruslan",RUS,2580,1993,7
80,"Eingorn, Vereslav S.",UKR,2580,1993,7
81,"Nogueiras, Jesus",CUB,2580,1993,7
82,"Gavrikov, Viktor",SUI,2580,1993,7
83,"Mozetic, Dejan",YUG,2580,1993,7
84,"Lobron, Eric",GER,2575,1993,7
85,"Gurevich, Dmitry",USA,2575,1993,7
86,"Rausis, Igors",LAT,2575,1993,7
87,"Gurevich, Ilya",USA,2575,1993,7
88,"Morovic Fernandez, Ivan",CHI,2575,1993,7
89,"Seirawan, Yasser",USA,2575,1993,7
90,"Serper, Grigory",UZB,2575,1993,7
91,"Rohde, Michael A.",USA,2575,1993,7
92,"Pinter, Jozsef",HUN,2575,1993,7
93,"Mecking, Henrique",BRA,2575,1993,7
94,"Wojtkiewicz, Aleksander",POL,2570,1993,7
95,"Damljanovic, Branko",YUG,2570,1993,7
96,"Hickl, Joerg",GER,2570,1993,7
97,"Dreev, Alexey",RUS,2570,1993,7
97,"Sveshnikov, Evgeny",RUS,2570,1993,7
99,"Khenkin, Igor",ISR,2570,1993,7
100,"Lputian, Smbat G.",ARM,2565,1993,7
1,"Karpov, Anatoly",RUS,2740,1994,1
2,"Shirov, Alexei",LAT,2715,1994,1
3,"Anand, Viswanathan",IND,2715,1994,1
4,"Ivanchuk, Vassily",UKR,2710,1994,1
5,"Kramnik, Vladimir",RUS,2710,1994,1
6,"Kamsky, Gata",USA,2695,1994,1
7,"Salov, Valery",RUS,2685,1994,1
8,"Bareev, Evgeny",RUS,2685,1994,1
9,"Gelfand, Boris",BLR,2685,1994,1
10,"Epishin, Vladimir",RUS,2675,1994,1
11,"Yusupov, Artur",GER,2665,1994,1
12,"Adams, Michael",ENG,2660,1994,1
13,"Khalifman, Alexander",RUS,2660,1994,1
14,"Sokolov, Ivan",BIH,2650,1994,1
15,"Beliavsky, Alexander G.",UKR,2650,1994,1
16,"Dreev, Alexey",RUS,2645,1994,1
17,"Kaidanov, Gregory S.",USA,2645,1994,1
18,"Topalov, Veselin",BUL,2640,1994,1
19,"Chernin, Alexander",HUN,2630,1994,1
20,"Tiviakov, Sergei",RUS,2630,1994,1
21,"Polgar, Judit                          w",HUN,2630,1994,1
22,"Nikolic, Predrag",BIH,2625,1994,1
23,"Lautier, Joel",FRA,2625,1994,1
24,"Yudasin, Leonid",ISR,2625,1994,1
25,"Vaganian, Rafael A.",ARM,2625,1994,1
26,"Azmaiparashvili, Zurab",GEO,2625,1994,1
27,"Dautov, Rustem",GER,2625,1994,1
28,"Yermolinsky, Alexey",USA,2620,1994,1
29,"Timman, Jan H.",NED,2620,1994,1
30,"Benjamin, Joel",USA,2620,1994,1
31,"Andersson, Ulf",SWE,2620,1994,1
32,"Kortschnoj, Viktor",SUI,2615,1994,1
33,"Georgiev, Kiril",BUL,2615,1994,1
34,"Smirin, Ilia",ISR,2615,1994,1
34,"Gulko, Boris F.",USA,2615,1994,1
36,"Hertneck, Gerald",GER,2615,1994,1
37,"Almasi, Zoltan",HUN,2610,1994,1
38,"Gurevich, Mikhail",BEL,2610,1994,1
38,"Ehlvest, Jaan",EST,2610,1994,1
40,"Dolmatov, Sergey",RUS,2610,1994,1
40,"Vyzmanavin, Alexey",RUS,2610,1994,1
42,"Greenfeld, Alon",ISR,2610,1994,1
43,"Huebner, Robert",GER,2610,1994,1
43,"Sveshnikov, Evgeny",RUS,2610,1994,1
45,"Oll, Lembit",EST,2605,1994,1
46,"Akopian, Vladimir",ARM,2605,1994,1
47,"Piket, Jeroen",NED,2605,1994,1
48,"Speelman, Jonathan S.",ENG,2605,1994,1
49,"Rozentalis, Eduardas",LTU,2605,1994,1
49,"Van der Sterren, Paul",NED,2605,1994,1
51,"Granda Zuniga, Julio E.",PER,2605,1994,1
52,"Nunn, John D. M.",ENG,2605,1994,1
53,"Morovic Fernandez, Ivan",CHI,2605,1994,1
54,"Portisch, Lajos",HUN,2605,1994,1
55,"Ribli, Zoltan",HUN,2600,1994,1
56,"Ljubojevic, Ljubomir",YUG,2600,1994,1
57,"Malaniuk, Vladimir P.",UKR,2595,1994,1
58,"Hjartarson, Johann",ISL,2595,1994,1
59,"Alterman, Boris",ISR,2595,1994,1
60,"Wolff, Patrick G.",USA,2595,1994,1
61,"Agdestein, Simen",NOR,2595,1994,1
62,"Polugaevsky, Lev",RUS,2595,1994,1
63,"Lutz, Christopher",GER,2595,1994,1
64,"Glek, Igor V.",RUS,2590,1994,1
65,"Miles, Anthony J.",ENG,2590,1994,1
66,"Romanishin, Oleg M.",UKR,2590,1994,1
67,"Shabalov, Alexander",USA,2590,1994,1
68,"Illescas Cordoba, Miguel",ESP,2590,1994,1
69,"Lputian, Smbat G.",ARM,2590,1994,1
70,"Gavrikov, Viktor",SUI,2590,1994,1
71,"Morozevich, Alexander",RUS,2590,1994,1
72,"Milov, Vadim",ISR,2585,1994,1
73,"Psakhis, Lev",ISR,2585,1994,1
74,"Bologan, Viorel",MDA,2585,1994,1
75,"Goldin, Alexander",RUS,2585,1994,1
76,"Gurevich, Ilya",USA,2585,1994,1
77,"Seirawan, Yasser",USA,2585,1994,1
78,"Mozetic, Dejan",YUG,2585,1994,1
79,"De Firmian, Nick E.",USA,2580,1994,1
80,"Hansen, Curt",DEN,2580,1994,1
81,"Vladimirov, Evgeny",KAZ,2580,1994,1
82,"Arbakov, Valentin",RUS,2575,1994,1
83,"Kozul, Zdenko",CRO,2575,1994,1
84,"Huzman, Alexander",UKR,2575,1994,1
85,"Vaiser, Anatoly V.",FRA,2575,1994,1
86,"Nenashev, Alexander",UZB,2575,1994,1
87,"Mecking, Henrique",BRA,2575,1994,1
88,"Cvitan, Ognjen",CRO,2570,1994,1
89,"Hodgson, Julian M.",ENG,2570,1994,1
89,"Van Wely, Loek",NED,2570,1994,1
91,"Pigusov, Evgeny",RUS,2570,1994,1
92,"Shneider, Aleksandr",UKR,2570,1994,1
93,"Dorfman, Josif D.",FRA,2570,1994,1
94,"Van der Wiel, John T. H.",NED,2570,1994,1
95,"Tukmakov, Vladimir B.",UKR,2570,1994,1
96,"Eingorn, Vereslav S.",UKR,2570,1994,1
97,"Lobron, Eric",GER,2570,1994,1
98,"Dokhoian, Yury",RUS,2570,1994,1
99,"Krasenkov, Mikhail",RUS,2565,1994,1
100,"Rogers, Ian",AUS,2565,1994,1
1,"Karpov, Anatoly",RUS,2780,1994,7
2,"Shirov, Alexei",LAT,2740,1994,7
3,"Kramnik, Vladimir",RUS,2725,1994,7
4,"Anand, Viswanathan",IND,2720,1994,7
5,"Salov, Valery",RUS,2710,1994,7
6,"Kamsky, Gata",USA,2695,1994,7
7,"Ivanchuk, Vassily",UKR,2695,1994,7
8,"Gelfand, Boris",BLR,2680,1994,7
9,"Bareev, Evgeny",RUS,2675,1994,7
10,"Yusupov, Artur",GER,2655,1994,7
11,"Nikolic, Predrag",BIH,2655,1994,7
